__time,/model_pose/x/position,/model_pose/y/position,/model_pose/z/position
1751976387.3009,0.00074972,-0.0206546,0.058760984
1751976387.30294,0.00074972,-0.0206546,0.058760984
1751976387.30495,0.00074972,-0.0206546,0.058760984
1751976387.30696,0.00074972,-0.0206546,0.058760984
1751976387.30898,0.00074972,-0.0206546,0.058760984
1751976387.31096,0.000686757,-0.0206876,0.058743194
1751976387.31293,0.000686757,-0.0206876,0.058743194
1751976387.31493,0.000686757,-0.0206876,0.058743194
1751976387.31693,0.000686757,-0.0206876,0.058743194
1751976387.31893,0.000686757,-0.0206876,0.058743194
1751976387.32093,0.000686757,-0.0206876,0.058743194
1751976387.32295,0.000640081,-0.020702496,0.058706837
1751976387.32494,0.000640081,-0.020702496,0.058706837
1751976387.32695,0.000640081,-0.020702496,0.058706837
1751976387.32893,0.000640081,-0.020702496,0.058706837
1751976387.33095,0.000640081,-0.020702496,0.058706837
1751976387.33295,0.000665478,-0.020717908,0.058682955
1751976387.33504,0.000665478,-0.020717908,0.058682955
1751976387.33695,0.000665478,-0.020717908,0.058682955
1751976387.33895,0.000665478,-0.020717908,0.058682955
1751976387.34096,0.000665478,-0.020717908,0.058682955
1751976387.34297,0.000656782,-0.020648432,0.058704713
1751976387.34497,0.000656782,-0.020648432,0.058704713
1751976387.34694,0.000656782,-0.020648432,0.058704713
1751976387.34898,0.000656782,-0.020648432,0.058704713
1751976387.35093,0.000656782,-0.020648432,0.058704713
1751976387.35293,0.000656782,-0.020648432,0.058704713
1751976387.35488,0.000659866,-0.020636584,0.058723291
1751976387.35695,0.000659866,-0.020636584,0.058723291
1751976387.35896,0.000659866,-0.020636584,0.058723291
1751976387.36095,0.000659866,-0.020636584,0.058723291
1751976387.36296,0.000659866,-0.020636584,0.058723291
1751976387.36494,0.00066905,-0.02065066,0.058714667
1751976387.36693,0.00066905,-0.02065066,0.058714667
1751976387.36895,0.00066905,-0.02065066,0.058714667
1751976387.37097,0.00066905,-0.02065066,0.058714667
1751976387.37297,0.00066905,-0.02065066,0.058714667
1751976387.37495,0.000665633,-0.020649247,0.058723639
1751976387.37699,0.000665633,-0.020649247,0.058723639
1751976387.37894,0.000665633,-0.020649247,0.058723639
1751976387.38105,0.000665633,-0.020649247,0.058723639
1751976387.38298,0.000665633,-0.020649247,0.058723639
1751976387.38494,0.000615406,-0.020688173,0.058671908
1751976387.38695,0.000615406,-0.020688173,0.058671908
1751976387.38896,0.000615406,-0.020688173,0.058671908
1751976387.39093,0.000615406,-0.020688173,0.058671908
1751976387.39293,0.000615406,-0.020688173,0.058671908
1751976387.39499,0.000615406,-0.020688173,0.058671908
1751976387.39696,0.00062441,-0.020643234,0.058698022
1751976387.39895,0.00062441,-0.020643234,0.058698022
1751976387.40094,0.00062441,-0.020643234,0.058698022
1751976387.40298,0.00062441,-0.020643234,0.058698022
1751976387.40495,0.00062441,-0.020643234,0.058698022
1751976387.40696,0.000660081,-0.020686319,0.058726828
1751976387.40896,0.000660081,-0.020686319,0.058726828
1751976387.41095,0.000660081,-0.020686319,0.058726828
1751976387.41294,0.000660081,-0.020686319,0.058726828
1751976387.41499,0.000660081,-0.020686319,0.058726828
1751976387.41692,0.000581507,-0.020645224,0.058709464
1751976387.41896,0.000581507,-0.020645224,0.058709464
1751976387.42097,0.000581507,-0.020645224,0.058709464
1751976387.42298,0.000581507,-0.020645224,0.058709464
1751976387.42496,0.000581507,-0.020645224,0.058709464
1751976387.42693,0.000581507,-0.020645224,0.058709464
1751976387.42898,0.000697574,-0.020628697,0.058748547
1751976387.43101,0.000697574,-0.020628697,0.058748547
1751976387.43296,0.000697574,-0.020628697,0.058748547
1751976387.43496,0.000697574,-0.020628697,0.058748547
1751976387.43695,0.000697574,-0.020628697,0.058748547
1751976387.43896,0.000786948,-0.020638166,0.058826834
1751976387.44095,0.000786948,-0.020638166,0.058826834
1751976387.44303,0.000786948,-0.020638166,0.058826834
1751976387.44495,0.000786948,-0.020638166,0.058826834
1751976387.44693,0.000786948,-0.020638166,0.058826834
1751976387.44895,0.000650705,-0.020566148,0.058701175
1751976387.45101,0.000650705,-0.020566148,0.058701175
1751976387.45293,0.000650705,-0.020566148,0.058701175
1751976387.45495,0.000650705,-0.020566148,0.058701175
1751976387.45697,0.000650705,-0.020566148,0.058701175
1751976387.45892,0.000572375,-0.020549117,0.058669429
1751976387.46097,0.000572375,-0.020549117,0.058669429
1751976387.46296,0.000572375,-0.020549117,0.058669429
1751976387.46499,0.000572375,-0.020549117,0.058669429
1751976387.46698,0.000572375,-0.020549117,0.058669429
1751976387.46895,0.000572375,-0.020549117,0.058669429
1751976387.47099,0.000643665,-0.020562945,0.058711031
1751976387.47296,0.000643665,-0.020562945,0.058711031
1751976387.47494,0.000643665,-0.020562945,0.058711031
1751976387.47695,0.000643665,-0.020562945,0.058711031
1751976387.47894,0.000643665,-0.020562945,0.058711031
1751976387.48095,0.000643665,-0.020562945,0.058711031
1751976387.48295,0.000633318,-0.020572261,0.058714054
1751976387.48497,0.000633318,-0.020572261,0.058714054
1751976387.48695,0.000633318,-0.020572261,0.058714054
1751976387.48896,0.000633318,-0.020572261,0.058714054
1751976387.49099,0.000633318,-0.020572261,0.058714054
1751976387.49296,0.000717765,-0.020561379,0.058692612
1751976387.49501,0.000717765,-0.020561379,0.058692612
1751976387.4969,0.000717765,-0.020561379,0.058692612
1751976387.499,0.000717765,-0.020561379,0.058692612
1751976387.50095,0.000717765,-0.020561379,0.058692612
1751976387.50295,0.000717765,-0.020561379,0.058692612
1751976387.50495,0.000707436,-0.020577037,0.058723709
1751976387.50689,0.000707436,-0.020577037,0.058723709
1751976387.50894,0.000707436,-0.020577037,0.058723709
1751976387.51098,0.000707436,-0.020577037,0.058723709
1751976387.51296,0.000707436,-0.020577037,0.058723709
1751976387.51496,0.000665908,-0.020609478,0.058679257
1751976387.51695,0.000665908,-0.020609478,0.058679257
1751976387.51895,0.000665908,-0.020609478,0.058679257
1751976387.52094,0.000665908,-0.020609478,0.058679257
1751976387.52294,0.000665908,-0.020609478,0.058679257
1751976387.52494,0.000665908,-0.020609478,0.058679257
1751976387.52697,0.000751583,-0.020589066,0.058670904
1751976387.52896,0.000751583,-0.020589066,0.058670904
1751976387.53095,0.000751583,-0.020589066,0.058670904
1751976387.53297,0.000751583,-0.020589066,0.058670904
1751976387.53493,0.000751583,-0.020589066,0.058670904
1751976387.53693,0.000751583,-0.020589066,0.058670904
1751976387.53899,0.000748365,-0.020570435,0.05868129
1751976387.54094,0.000748365,-0.020570435,0.05868129
1751976387.54294,0.000748365,-0.020570435,0.05868129
1751976387.54494,0.000748365,-0.020570435,0.05868129
1751976387.54695,0.000748365,-0.020570435,0.05868129
1751976387.54898,0.000782361,-0.020572831,0.058680751
1751976387.55095,0.000782361,-0.020572831,0.058680751
1751976387.55296,0.000782361,-0.020572831,0.058680751
1751976387.55497,0.000782361,-0.020572831,0.058680751
1751976387.55696,0.000782361,-0.020572831,0.058680751
1751976387.55897,0.000802425,-0.020563408,0.058701985
1751976387.56096,0.000802425,-0.020563408,0.058701985
1751976387.56295,0.000802425,-0.020563408,0.058701985
1751976387.56503,0.000802425,-0.020563408,0.058701985
1751976387.56695,0.000802425,-0.020563408,0.058701985
1751976387.56895,0.000802425,-0.020563408,0.058701985
1751976387.57095,0.000847984,-0.020543887,0.058731062
1751976387.57294,0.000847984,-0.020543887,0.058731062
1751976387.57493,0.000847984,-0.020543887,0.058731062
1751976387.57696,0.000847984,-0.020543887,0.058731062
1751976387.57895,0.000847984,-0.020543887,0.058731062
1751976387.58095,0.000847994,-0.02056929,0.058728778
1751976387.58297,0.000847994,-0.02056929,0.058728778
1751976387.58493,0.000847994,-0.02056929,0.058728778
1751976387.58696,0.000847994,-0.02056929,0.058728778
1751976387.58893,0.000847994,-0.02056929,0.058728778
1751976387.59096,0.000847994,-0.02056929,0.058728778
1751976387.59299,0.000820986,-0.020550832,0.058681916
1751976387.59506,0.000820986,-0.020550832,0.058681916
1751976387.59696,0.000820986,-0.020550832,0.058681916
1751976387.59897,0.000820986,-0.020550832,0.058681916
1751976387.60092,0.000820986,-0.020550832,0.058681916
1751976387.60294,0.000820986,-0.020550832,0.058681916
1751976387.60496,0.000835228,-0.020540296,0.058715096
1751976387.60695,0.000835228,-0.020540296,0.058715096
1751976387.60895,0.000835228,-0.020540296,0.058715096
1751976387.61092,0.000835228,-0.020540296,0.058715096
1751976387.61294,0.000835228,-0.020540296,0.058715096
1751976387.61499,0.000859224,-0.020481074,0.058734531
1751976387.61695,0.000859224,-0.020481074,0.058734531
1751976387.61893,0.000859224,-0.020481074,0.058734531
1751976387.62095,0.000859224,-0.020481074,0.058734531
1751976387.62299,0.000859224,-0.020481074,0.058734531
1751976387.62495,0.000848966,-0.02054935,0.058724138
1751976387.62699,0.000848966,-0.02054935,0.058724138
1751976387.62899,0.000848966,-0.02054935,0.058724138
1751976387.63094,0.000848966,-0.02054935,0.058724138
1751976387.63299,0.000848966,-0.02054935,0.058724138
1751976387.63499,0.000848966,-0.02054935,0.058724138
1751976387.63702,0.000867739,-0.020540945,0.058750952
1751976387.63895,0.000867739,-0.020540945,0.058750952
1751976387.64099,0.000867739,-0.020540945,0.058750952
1751976387.643,0.000867739,-0.020540945,0.058750952
1751976387.64496,0.000867739,-0.020540945,0.058750952
1751976387.64694,0.000867739,-0.020540945,0.058750952
1751976387.64898,0.00084536,-0.020539202,0.058716831
1751976387.65093,0.00084536,-0.020539202,0.058716831
1751976387.65292,0.00084536,-0.020539202,0.058716831
1751976387.65496,0.00084536,-0.020539202,0.058716831
1751976387.65696,0.00084536,-0.020539202,0.058716831
1751976387.65898,0.000857233,-0.02053894,0.058734793
1751976387.66097,0.000857233,-0.02053894,0.058734793
1751976387.66295,0.000857233,-0.02053894,0.058734793
1751976387.66493,0.000857233,-0.02053894,0.058734793
1751976387.66694,0.000857233,-0.02053894,0.058734793
1751976387.66894,0.000857233,-0.02053894,0.058734793
1751976387.67098,0.000844389,-0.02053894,0.058715329
1751976387.67293,0.000844389,-0.02053894,0.058715329
1751976387.67495,0.000844389,-0.02053894,0.058715329
1751976387.67694,0.000844389,-0.02053894,0.058715329
1751976387.67896,0.000844389,-0.02053894,0.058715329
1751976387.68106,0.000871815,-0.02053894,0.058756896
1751976387.68298,0.000871815,-0.02053894,0.058756896
1751976387.68494,0.000871815,-0.02053894,0.058756896
1751976387.68698,0.000871815,-0.02053894,0.058756896
1751976387.68892,0.000871815,-0.02053894,0.058756896
1751976387.69096,0.000871815,-0.02053894,0.058756896
1751976387.69297,0.000870903,-0.02053894,0.058755514
1751976387.69496,0.000870903,-0.02053894,0.058755514
1751976387.69694,0.000870903,-0.02053894,0.058755514
1751976387.69919,0.000870903,-0.02053894,0.058755514
1751976387.70097,0.000870903,-0.02053894,0.058755514
1751976387.70297,0.000817037,-0.020551752,0.058675384
1751976387.70495,0.000817037,-0.020551752,0.058675384
1751976387.70696,0.000817037,-0.020551752,0.058675384
1751976387.70899,0.000817037,-0.020551752,0.058675384
1751976387.71094,0.000817037,-0.020551752,0.058675384
1751976387.71295,0.000817037,-0.020551752,0.058675384
1751976387.71494,0.000867723,-0.020541119,0.058750948
1751976387.71697,0.000867723,-0.020541119,0.058750948
1751976387.71897,0.000867723,-0.020541119,0.058750948
1751976387.72097,0.000867723,-0.020541119,0.058750948
1751976387.723,0.000867723,-0.020541119,0.058750948
1751976387.72498,0.000828686,-0.020539376,0.058691588
1751976387.72695,0.000828686,-0.020539376,0.058691588
1751976387.72896,0.000828686,-0.020539376,0.058691588
1751976387.73094,0.000828686,-0.020539376,0.058691588
1751976387.73293,0.000828686,-0.020539376,0.058691588
1751976387.73499,0.000828686,-0.020539376,0.058691588
1751976387.73697,0.000809165,-0.02053894,0.058661964
1751976387.73895,0.000809165,-0.02053894,0.058661964
1751976387.74098,0.000809165,-0.02053894,0.058661964
1751976387.74295,0.000809165,-0.02053894,0.058661964
1751976387.74493,0.000809165,-0.02053894,0.058661964
1751976387.74694,0.000809165,-0.02053894,0.058661964
1751976387.74896,0.000851018,-0.02053894,0.058725375
1751976387.75091,0.000851018,-0.02053894,0.058725375
1751976387.75297,0.000851018,-0.02053894,0.058725375
1751976387.75497,0.000851018,-0.02053894,0.058725375
1751976387.75695,0.000851018,-0.02053894,0.058725375
1751976387.75896,0.000816975,-0.020620778,0.05868336
1751976387.76096,0.000816975,-0.020620778,0.05868336
1751976387.76296,0.000816975,-0.020620778,0.05868336
1751976387.76495,0.000816975,-0.020620778,0.05868336
1751976387.76697,0.000816975,-0.020620778,0.05868336
1751976387.76892,0.000827352,-0.020695902,0.058707902
1751976387.77095,0.000827352,-0.020695902,0.058707902
1751976387.77295,0.000827352,-0.020695902,0.058707902
1751976387.77494,0.000827352,-0.020695902,0.058707902
1751976387.77693,0.000827352,-0.020695902,0.058707902
1751976387.7789,0.000827352,-0.020695902,0.058707902
1751976387.78097,0.000830334,-0.020746535,0.058718388
1751976387.78296,0.000830334,-0.020746535,0.058718388
1751976387.78495,0.000830334,-0.020746535,0.058718388
1751976387.78698,0.000830334,-0.020746535,0.058718388
1751976387.78891,0.000830334,-0.020746535,0.058718388
1751976387.79093,0.000830334,-0.020746535,0.058718388
1751976387.79294,0.000791905,-0.020762483,0.058662054
1751976387.79488,0.000791905,-0.020762483,0.058662054
1751976387.79694,0.000791905,-0.020762483,0.058662054
1751976387.79893,0.000791905,-0.020762483,0.058662054
1751976387.80095,0.000791905,-0.020762483,0.058662054
1751976387.80296,0.000810918,-0.020719694,0.058685805
1751976387.80498,0.000810918,-0.020719694,0.058685805
1751976387.80699,0.000810918,-0.020719694,0.058685805
1751976387.80892,0.000810918,-0.020719694,0.058685805
1751976387.81094,0.000810918,-0.020719694,0.058685805
1751976387.81294,0.000810918,-0.020719694,0.058685805
1751976387.81495,0.000839472,-0.020593064,0.0587142
1751976387.81695,0.000839472,-0.020593064,0.0587142
1751976387.81896,0.000839472,-0.020593064,0.0587142
1751976387.82096,0.000839472,-0.020593064,0.0587142
1751976387.82295,0.000839472,-0.020593064,0.0587142
